BA ReferenceNumber,Ratepayer ,Address,Postcode,Latitude,Longitude,Occupied,Liability start date,Rateable value,Relief total,Relief small business rates,Mandatory Relief,Relief discretionary,Top Up Discretionary Relief,Exempt Property,Transition 2018/19,VOA description
3310600904,CALVESTEN LIMITED,"Unit 9 Milner Way, (Room 3 - First Floor), Ossett, West Yorkshire",WF5 9JN,53.68342,-1.57343,,2017-09-01,1200,1200,,,,,Yes,-128.31,Offices & Premises
3310600905,THE ACCOUNT HOLDER,"Unit 9 Milner Way, (Room 2 - First Floor), Ossett, West Yorkshire",WF5 9JN,53.68342,-1.57343,,2017-09-01,2050,2050,,,,,Yes,-237.85,Offices & Premises
3310600906,CALVESTEN LIMITED,"Unit 9 Milner Way, (Room 5 - First Floor), Ossett, West Yorkshire",WF5 9JN,53.68342,-1.57343,,2017-04-18,1750,1750,,,,,Yes,-208.65,Offices & Premises
3310600907,THE ACCOUNT HOLDER,"Meeting Room 1 F/f At, 9 Milner Way, Ossett, West Yorkshire",WF5 9JN,53.68342,-1.57343,,2012-01-20,2025,2025,,,,,Yes,-240.2,Offices & Premises
3310601122,THE ACCOUNT HOLDER,"Unit 9 Milner Way, (Ground Floor Offices), Ossett, West Yorkshire",WF5 9JN,53.68342,-1.57343,Y,2017-03-27,9600,5868.73,,,,,,-819.87,Offices & Premises
3310601123,THE ACCOUNT HOLDER,"Unit 9 Milner Way, (Ground Floor Warehouse), Ossett, West Yorkshire",WF5 9JN,53.68342,-1.57343,Y,2016-10-01,8000,5310.73,,,,,,-1142.39,Warehouse & Premises
3310602020,THE ACCOUNT HOLDER,"Unit 2 - First Floor, Enterprise Business Park, Mortimer Way, Ossett, West Yorkshire",WF5 9JH,53.68436,-1.56998,Y,2012-11-01,4550,4550,Yes,,,,,,Offices & Premises
3310602278,FARPOD LIMITED,"Unit 9 Milner Yard, Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2017-04-01,10000,6211.87,,,,,,-1011.87,Workshop & Premises
3310602587,CALVESTEN LIMITED,"Store D, Milner House, Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2012-01-09,1475,977.19,,,,,,-202.92,Store & Premises
3310602606,S B HYGIENE LIMITED,"Unit 3B Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2017-12-15,13750,7150,,,,,,,Warehouse & Premises
3310603535,THE ACCOUNT HOLDER,"Unit 7 - Ground Floor, Enterprise Business Park, Mortimer Way, Ossett, West Yorkshire",WF5 9JH,53.68436,-1.56998,Y,2015-07-01,7600,7600,Yes,,,,,-606.02,Gymnasium & Premises
3310603578,TFP(WAKEFIELD ) LTD,"Unit 5 - Ground Floor, Enterprise Business Park, Mortimer Rise, Ossett, West Yorkshire",WF5 9JH,53.68436,-1.56998,,2018-04-01,17250,9133.82,,,,,,-388.07,Workshop & Premises
3310603587,MASTIFF (SITE SERVICES) LIMITED,"Unit 6 - First Floor 'a', Enterprise Business Park, Mortimer Rise, Ossett, West Yorkshire",WF5 9JH,53.68436,-1.56998,Y,2014-06-30,2300,2300,Yes,,,,,,Offices & Premises
3310603654,FARPOD LIMITED,"Offices 3-4 & Store E, Milner House, Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2012-01-09,6300,3925.39,,,,,,-613.37,Offices & Premises
3310603671,TFP(WAKEFIELD ) LTD,"Unit 5 - First Floor, Enterprise Business Park, Mortimer Rise, Ossett, West Yorkshire",WF5 9JH,53.68436,-1.56998,,2017-08-31,5000,2535,,,,,,,Offices & Premises
3310603686,THE ACCOUNT HOLDER,"Unit 7 - First Floor, Enterprise Business Park, Mortimer Way, Ossett, West Yorkshire",WF5 9JH,53.68436,-1.56998,Y,2015-07-01,3550,3550,Yes,,,,,,Offices & Premises
3310605789,TFP(WAKEFIELD ) LTD,"Unit 5 - First Floor, Enterprise Business Park, Mortimer Rise, Ossett, West Yorkshire",WF5 9JH,53.68436,-1.56998,,2018-04-01,8400,6513.91,,,,,,-358.67,Store & Premises
3310605971,S B HYGIENE LIMITED,"Unit 3A Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2017-12-15,10750,6445.31,,,,,,-855.31,Warehouse & Premises
3310606123,FORKTRUCK SOLUTIONS LIMITED,"Unit 2 (On R.h.s.), Queensbridge Psv, Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2008-06-02,27750,14743.42,,,,,,,Workshop & Premises
3310606655,ACCENTHANSEN LIMITED,"Unit 6 Milner Yard, Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2017-05-02,34500,17940,,,,,,,Workshop & Premises
3310607514,TRIDENT CIVILS LIMITED,"Trident House, Milner Way, Ossett, West Yorkshire",WF5 9JN,53.68342,-1.57343,Y,2016-11-23,32250,16770,,,,,,,Warehouse & Premises
3310607521,BETTERCARE KEYS LIMITED,"The Grange School, 2 Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2012-04-01,12000,6240,,,,,,,Offices & Premises
3310607565,WHITE ROSE WELDING LIMITED,"Unit 3 Milner Yard, (Workshop Adj. Crosskiln), Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2016-04-18,10500,10500,Yes,,,,,-563.12,Workshop & Premises
3310607755,THE ACCOUNT HOLDER,"Unit 2 Milner Yard, Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2018-02-01,11000,11000,Yes,,,,,-168.18,Workshop & Premises
3310607788,CALVESTEN LIMITED,"Units 7 & 8 Milner Yard, Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,,2015-09-01,5400,2737.8,,,,,,,Workshop & Premises
3310608202,JAMES BURRELL LIMITED,"Milner Way, Wakefield Road, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2006-10-17,79500,40306.5,,,,,,,Warehouse & Premises
3310608725,N.R. BURNETT LIMITED,"Unit 12, Harlow & Milner Yard, Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2010-04-01,22750,12141.92,,,,,,,Workshop & Premises
3310609040,ZEINA FOODS LIMITED,"Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2000-05-01,91500,46390.5,,,,,,,Factory & Premises
3310609051,PANTHER WAREHOUSING PLC,"Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2013-12-10,198000,96801.32,,,,,,3584.68,Warehouse & Premises
3310609060,KOLORCRAFT LIMITED,"Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2001-04-01,37000,19240,,,,,,,Warehouse & Premises
3310609083,APPLIED INSPECTION LIMITED,"Units 8-8A Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2008-11-27,25250,13403.77,,,,,,,Workshop & Premises
3310609110,AINSCOUGH CRANE HIRE LIMITED,"Milner Way, Wakefield Road, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2005-06-07,27750,14736.04,,,,,,,Workshop & Premises
3310609170,KOLORCRAFT LIMITED,"Concept House, Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2007-05-01,233000,120188.92,,,,,,,Factory & Premises
3310609180,THE ACCOUNT HOLDER,"Longlands Industrial Estate, Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2013-05-24,14500,12887.25,Yes,,,,,-2942.29,Road Haulage Depot & Prem
3310609200,THE ACCOUNT HOLDER,"Unit 1, Enterprise Business Park, Mortimer Rise, Ossett, West Yorkshire",WF5 9JH,53.68436,-1.56998,Y,2006-02-01,14500,8879.99,Yes,,,,,-215.99,Workshop & Premises
3310609215,LINDENS HEALTH AND NUTRITION LIMITED,"Units 3 & 4, Enterprise Business Park, Mortimer Rise, Ossett, West Yorkshire",WF5 9JH,53.68436,-1.56998,Y,2016-06-14,21750,11572.71,,,,,,,Workshop & Premises
3310609227,THE ACCOUNT HOLDER,"Unit 3 - Offices, Enterprise Business Park, Mortimer Rise, Ossett, West Yorkshire",WF5 9JH,53.68436,-1.56998,Y,2011-06-01,3800,3800,Yes,,,,,,Offices & Premises
3310609270,ARCO LIMITED T/A ARCO WEST YORKSHIRE,"Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2006-08-07,44000,22880,,,,,,,"Offices	warehouse & Prem"
3310609432,LIFTERZ LIMITED,"Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,Y,2008-07-01,43750,24681.36,,,,,,-1507.34,Land Used For Stor'& Prem
3310609896,THE ACCOUNT HOLDER,"Store F Milner House, Milner Way, Ossett, West Yorkshire",WF5 9JE,53.68393,-1.57316,,2012-04-01,1025,1025,,,,,Yes,-136.15,Store & Premises
3310679010,JACKSON'S TRANSPORT (OSSETT) LIMITED,"Jacksons Estate, Wakefield Road, Ossett, West Yorkshire",WF5 9HZ,53.68113,-1.57660,Y,2007-12-18,23500,12379.02,,,,,,,Garage & Premises
3310679020,THE KITCHEN UNIT LIMITED,"Unit 5 Jacksons Estate, Wakefield Road, Ossett, West Yorkshire",WF5 9HZ,53.68113,-1.57660,Y,2007-12-18,15000,9512.73,,,,,,-886.46,Workshop & Premises
3311050010,THE ACCOUNT HOLDER,"1 New Street, Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,Y,2016-08-23,7600,7600,Yes,,,,,-979.09,Offices & Premises
3311050011,THE ACCOUNT HOLDER,"1/3 New Street, Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,Y,2003-04-01,4250,4250,Yes,,,,,,Shop & Premises
3311050040,ANJ PROPERTIES LIMITED,"4 New Street, Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,Y,2014-03-14,2900,2900,Yes,,,,,,Shop & Premises
3311050050,THE ACCOUNT HOLDER,"5 New Street, Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,Y,2000-10-01,12500,11500,Yes,,,,,,Club & Premises
3311050060,THE ACCOUNT HOLDER,"Ground Floor, 6 New Street, Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,Y,2012-08-18,3600,3600,Yes,,,,,,Shop & Premises
3311050061,THE ACCOUNT HOLDER,"6A New Street, (1St Floor), Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,Y,2016-03-15,3250,3250,Yes,,,,,-125.1,Offices & Premises
3311050080,CHAPELIER,"8 New Street, Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,Y,1991-09-02,3900,3900,Yes,,,,,,Shop & Premises
3311050402,MY SILVER SHOP LIMITED,"4 Market Place, Ossett, West Yorkshire",WF5 8BQ,53.67944,-1.57910,Y,2014-08-16,5300,5300,Yes,,,,,,Shop & Premises
3311054789,THE ACCOUNT HOLDER,"10 New Street, Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,Y,2012-04-01,5300,5300,Yes,,,,,-707.33,Offices & Premises
3311055741,PAUL THOMPSON ELECTRICAL CONTRACTORS LTD,"Thompsons Yard, New Street, Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,Y,2015-08-17,8700,8700,Yes,,,,,,Office & Premises
3311055782,THE BAKERS SHOP LIMITED,"Thompsons Yard, New Street, Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,Y,2010-06-14,19000,10017.13,,,,,,,"Shop	cafe & Premises"
3311057447,CAPRETTI LIMITED,"Thompsons Yard, New Street, Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,Y,2014-09-01,6600,6600,Yes,,,,,-11.23,Shop & Premises
3311057904,THE ACCOUNT HOLDER,"Wine Bar, New Street, Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,Y,2000-04-25,11800,11800,Yes,,,,,-1416.71,Wine Bar & Premises
3311059000,THE ACCOUNT HOLDER,"New Street, Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,Y,2013-04-05,1800,1800,Yes,,,,,-74.81,Office
3311059050,THE ACCOUNT HOLDER,"New Street, Ossett, West Yorkshire",WF5 8BW,53.67750,-1.57489,Y,1991-04-01,36250,20469.34,,,,,,-1268.14,Health Centre & Premises
3311059075,THE ACCOUNT HOLDER,"First & Second Floors, Above Wine Bar, New Street, Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,,2000-04-25,4650,2357.55,,,,,,,Store & Premises
3311059160,THOMPSON ASSETS LIMITED,"Car Park Adjacent To The, Over The Top, New Street, Ossett, West Yorkshire",WF5 8BH,53.67954,-1.57825,Y,2010-08-23,5300,2796.59,,,,,,,Car Park & Premises
3311350940,CHAPPELL (TRANSPORT & DISTRIBUTION) LTD,"Red Lion Garage, 94 Owl Lane, Ossett, West Yorkshire",WF5 9AU,53.69622,-1.59612,Y,1990-04-01,29000,15104.15,,,,,,,Office
3311351140,THE BARRACKS PUBLIC HOUSE LIMITED,"Royal Oak Inn, 114 Owl Lane, Ossett, West Yorkshire",WF5 9AU,53.69622,-1.59612,Y,2015-10-02,24000,16866.85,,,,,,-3386.85,Public House & Premises
3311357070,THE ACCOUNT HOLDER,"Owl Lane, Ossett, West Yorkshire",WF5 9AU,53.69622,-1.59612,Y,2003-07-01,2950,2950,,,Yes,,,,Clubhouse
3311359010,NEWLYWEDS FOODS LIMITED,"Owl Lane, Ossett, West Yorkshire",WF5 9AX,53.69580,-1.59359,Y,2005-04-01,440000,223080,,,,,,,Factory & Premises
3311359090,THE ACCOUNT HOLDER,"Owl Lane Farm Nurseries, 118 Owl Lane, Ossett, West Yorkshire",WF5 9AU,53.69622,-1.59612,Y,2004-04-01,19500,10288.55,,,,,,,Garden Centre & Premises
3311359846,CLEAR CHANNEL UK LIMITED,"Advertising Right 4648, Adjacent The Bakery, Owl Lane, Ossett, West Yorkshire",WF5 9AU,53.69622,-1.59612,Y,2004-04-01,3450,1794,,,,,,,Advertising Right
3311659030,EDGERTON GEARS LIMITED,"Park Square, Ossett, West Yorkshire",WF5 0JS,53.67304,-1.56820,Y,1990-04-01,23500,12486.4,,,,,,,Workshop & Premises
3311659040,THE ACCOUNT HOLDER,"Park Square Fisheries, Park Square, Ossett, West Yorkshire",WF5 0JU,53.67245,-1.56679,Y,2014-09-02,3250,3250,Yes,,,,,,Shop & Premises
3311659050,T AND L BUSINESS ENTERPRISE LIMITED,"Park Tavern, Park Square, Ossett, West Yorkshire",WF5 0JS,53.67304,-1.56820,Y,2016-11-22,7900,7900,Yes,,,,,877.98,Public House & Premises
3311659090,ARQIVA SERVICES LIMITED,"Site 168726 Rear Of, Ossett Telephone Exchange, Park Square, Ossett, West Yorkshire",WF5 0JS,53.67304,-1.56820,Y,2010-04-01,7200,3744,,,,,,,Communication Station & P
3311909040,LOW LAITHES GOLF CLUB LTD,"Park Mill Lane, Ossett, West Yorkshire",WF5 9AP,53.69157,-1.55167,Y,1992-07-23,42000,21840,,,,,,,Golf Course & Premises
3311930020,INDUSTRIAL DOOR ENGINEERING LIMITED,"Unit 2 Parkway House, Ashley Industrial Estate, Wakefield Road, Ossett, West Yorkshire",WF5 9JD,53.68648,-1.57324,Y,2013-09-01,5800,3453.99,,,,,,-402.07,Workshop & Premises
3312007370,TELEFONICA UK LIMITED,"Site Number 48, Gawthorpe Water Tower, Chidswell Lane, Ossett, West Yorkshire",WF5 9QY,53.69556,-1.59137,Y,1995-04-01,17750,9714.58,,,,,,-484.58,Communication Station & P
3312250010,THE ACCOUNT HOLDER,"Unit 1 Britannia House, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,,2018-04-01,1875,1875,,,,,,-225.6,Workshop & Premises
3312250020,THE ACCOUNT HOLDER,"Unit 2 Britannia House, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,,2011-03-01,1775,1775,,,,,Yes,-234.99,Store & Premises
3312250030,THE ACCOUNT HOLDER,"Unit 3 Britannia House, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,,2006-09-06,1775,1775,,,,,Yes,-234.99,Store & Premises
3312250040,THE ACCOUNT HOLDER,"Unit 4 Britannia House, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,,2009-08-01,1775,1775,,,,,Yes,-234.99,Store & Premises
3312250050,THE ACCOUNT HOLDER,"Unit 5 Britannia House, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,,2017-04-01,1775,1775,,,,,Yes,-234.99,Store & Premises
3312250070,THE ACCOUNT HOLDER,"Unit 7 Britannia House, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,,2010-03-01,1775,1775,,,,,Yes,-234.99,Store & Premises
3312250080,THE ACCOUNT HOLDER,"Unit 8 Britannia House, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,,2011-12-21,1775,1775,,,,,Yes,-234.99,Store & Premises
3312250111,THE ACCOUNT HOLDER,"Unit 11 Britannia House, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,Y,2011-06-01,1775,1775,Yes,,,,,-234.99,Store & Premises
3312250147,THE ACCOUNT HOLDER,"Yard 13 Britannia House, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,Y,2015-11-01,6500,5140.58,Yes,,,,,-1254.63,Land Used For Stor'& Prem
3312250258,PILDACRE LIMITED,"Unit 1 Virginia Mills, (Offices), Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,Y,2012-01-22,10000,6042.62,,,,,,-782.29,Offices & Premises
3312250909,THE ACCOUNT HOLDER,"Unit 9 Britannia House, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,,2011-03-01,1925,1925,,,,,Yes,-249.6,Workshop & Premises
3312251010,THE ACCOUNT HOLDER,"Unit 10 Britannia House, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,,2016-04-01,1925,1925,,,,,Yes,-249.6,Workshop & Premises
3312251254,DUREST BEDS LIMITED,"Unit 2 Virginia Mills, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,Y,2012-01-22,35250,18330,,,,,,,Warehouse & Premises
3312257101,ADVANCED ELECTRICAL SERVICES (YKS) LIMITED,"1 & 1A, The Waterworks Cottages, Pildacre Brow, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,Y,1999-06-01,5500,5500,Yes,,,,,-344.17,Workshop & Premises
3312258161,MOBILE BROADBAND NETWORK LIMITED,"Mobile Mast 65069, Pildacre Lane, Ossett, West Yorkshire",WF5 8QB,53.68257,-1.59027,Y,2009-11-18,9700,5044,,,,,,,Communication Station & P
3312259060,THE ACCOUNT HOLDER,"Unit 6 Britannia House, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,,2017-04-01,1825,1825,,,,,Yes,-230.3,Store
3312259090,THE ACCOUNT HOLDER,"Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,,2008-05-22,1,1,,,,,Yes,,Building Under Reconstruction
3312259110,THE ACCOUNT HOLDER,"Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,Y,1990-04-01,7000,7000,Yes,,,,,-375.42,Workshop & Premises
3312259111,THE ACCOUNT HOLDER,"1 Moorhouse Lane, Haigh, Barnsley, South Yorkshire",S75 4DD,53.60675,-1.54202,Y,2009-09-14,1750,1750,Yes,,,,,-122.55,Cattery
3312259120,THE ACCOUNT HOLDER,"Britannia House, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,Y,2011-03-29,6900,6900,Yes,,,,,-528.3,Vehicle Rep W'shop & Prem
3312259130,THE ACCOUNT HOLDER,"Britannia House, Pildacre Lane, Ossett, West Yorkshire",WF5 8HN,53.68314,-1.59346,Y,2011-04-01,8900,8900,Yes,,,,,-1488.3,Land Used For Stor'& Prem
3312259140,PILDACRE LIMITED,"Virginia Mills, Pildacre Lane, Ossett, West Yorkshire",WF12 8NA,53.68450,-1.60641,Y,2015-04-01,9000,6455.58,,,,,,-1737.19,Warehouse & Premises
3312450220,CHANTRY VETS LIMITED,"22 Prospect Road, Ossett, West Yorkshire",WF5 8AN,53.67763,-1.57989,Y,2016-11-09,11500,5980,,,,,,,Offices & Premises
3312451802,J W COATINGS LIMITED,"9 Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,Y,2014-08-15,8500,8500,Yes,,,,,-349.27,Offices & Premises
3312451919,"JACKSON, JACKSON LIMITED","19 & 19A Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,Y,2017-03-01,9000,9000,Yes,,,,,,Offices & Premises
3312452401,ORAPI APPLIED LIMITED,"Office 1 Prospect House, 24 Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,Y,2015-02-02,1975,1296.67,,,,,,-259.25,Offices & Premises
3312452403,THE ACCOUNT HOLDER,"Office 3 Prospect House, 24 Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,Y,2010-04-01,2350,2350,Yes,,,,,-310.11,Offices & Premises
3312452404,ORAPI APPLIED LIMITED,"Office 4 Prospect House, 24 Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,Y,2015-02-02,3900,2557.19,,,,,,-508.85,Offices & Premises
3312452405,KNAPP HICKS AND PARTNERS LIMITED,"Office 5 Prospect House, 24 Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,Y,2015-11-16,2275,1497.92,,,,,,-302.81,Offices & Premises
3312452406,THE ACCOUNT HOLDER,"Office 6 Prospect House, 24 Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,,2018-04-01,680,680,,,,,,-88.21,Offices & Premises
3312452407,PLATYPUS RESEARCH LIMITED,"Office 7 Prospect House, 24 Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,Y,2016-11-01,1375,1375,Yes,,,,,-177.87,Offices & Premises
3312452408,THE ACCOUNT HOLDER,"Office 8 Prospect House, 24 Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,,2016-04-01,1400,1400,,,,,Yes,-184.14,Offices & Premises
3312452409,THE ACCOUNT HOLDER,"Office 9 Prospect House, 24 Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,,2017-10-01,1375,1375,,,,,Yes,-172.14,Offices & Premises
3312452410,THE ACCOUNT HOLDER,"Office 10 Prospect House, 24 Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,,2017-04-11,1575,1575,,,,,Yes,-199.26,Offices & Premises
3312457070,THE ACCOUNT HOLDER,"70 Prospect Road, Ossett, West Yorkshire",WF5 8AP,53.67652,-1.58087,Y,2011-08-09,3700,3700,Yes,,,,,,Takeaway And Premises
3312457130,THE ACCOUNT HOLDER,"Lupton Court, (First & Second Floors), Prospect Road, Ossett, West Yorkshire",WF5 8AF,53.67897,-1.57825,Y,1999-04-01,18500,9753.47,,,,,,,Offices & Premises
3312457390,THE ACCOUNT HOLDER,"Adjacent 24 Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,Y,2002-04-01,17250,9758.86,,,,,,-675.05,Offices & Premises
3312457845,PRIMESIGHT LIMITED,"Advert Right 0705-1006, Action Stations Pfs, Prospect Road, Ossett, West Yorkshire",WF5 8AF,53.67897,-1.57825,Y,2001-04-01,450,249.11,,,,,,-15.11,Advertising Right
3312459011,THE ACCOUNT HOLDER,"11 Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,Y,2004-09-15,7300,7300,Yes,,,,,-60.25,Offices & Premises
3312459030,THE ACCOUNT HOLDER,"Lupton Court, (Ground Floor), Prospect Road, Ossett, West Yorkshire",WF5 8AF,53.67897,-1.57825,,2011-04-01,11250,6110.31,,,,,,-406.56,Offices & Premises
3312459040,OSSETT WAR MEMORIAL COMMITTEE,"Prospect Road, Ossett, West Yorkshire",WF5 8AN,53.67763,-1.57989,Y,1990-04-01,13000,11752,,Yes,,,,,Community Centre & Prem
3312459050,WAKEFIELD MDC CORPORATE SERVICES,"The Brick House, Prospect Road, Ossett, West Yorkshire",WF5 8BL,53.67363,-1.57796,,2018-03-12,3800,2296.14,,,,,,,Youth Club
3312459070,HAROG LIMITED T/A PROSPECT SERVICE STATION,"Prospect Road, Ossett, West Yorkshire",WF5 8AN,53.67763,-1.57989,Y,2015-10-01,33000,17160,,,,,,,Petrol Fill' Stat' & Prem
3312459090,BEESTON INNS LIMITED,"Tawny Owl, Prospect Road, Ossett, West Yorkshire",WF5 8AF,53.67897,-1.57825,Y,2017-08-11,11000,11000,Yes,,,,,-343.96,Public House & Premises
3312459099,TELEFONICA UK LIMITED,"Site Number 17250, Prospect Road, Ossett, West Yorkshire",WF5 8EA,53.68820,-1.59105,Y,2005-04-01,6300,3315.42,,,,,,-39.42,Communication Station & P
3312459876,HUTCHINSON 3G UK LIMITED,"Site Number Wf 0015, At Ossett Town Afc, Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,,2009-12-18,6300,6300,,,,,Yes,,Communication Station & P
3312459990,VODAFONE LIMITED,"Site Number 33736, Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,,2016-09-07,6200,6200,,,,,Yes,,Communication Station & P
3312459991,CLEAR CHANNEL UK LIMITED,"Advert Right (Left Side), Adj Ossett Town Afc, Prospect Road, Ossett, West Yorkshire",WF5 9HA,53.67978,-1.57769,Y,2013-04-01,1675,871,,,,,,,Advertising Right
3312459992,CLEAR CHANNEL UK LIMITED,"Advert Right (Right Side), Adj Ossett Town Afc, Prospect Road, Ossett, West Yorkshire",WF5 9HA,53.67978,-1.57769,Y,2013-03-11,1675,871,,,,,,,Advertising Right
3312459999,MOBILE BROADBAND NETWORK LIMITED,"Site Number 99626, Prospect Road, Ossett, West Yorkshire",WF5 8AE,53.67854,-1.57915,Y,2009-11-30,11000,5720,,,,,,,Communication Station & P
3312500090,THE ACCOUNT HOLDER,"Queen Street Garage, Queen Street, Ossett, West Yorkshire",WF5 8AS,53.67667,-1.58011,Y,2006-04-01,5800,5800,Yes,,,,,-459.47,Vehicle Repair W/shop & P
3312500190,KEN CLARK LIMITED,"Adj. Queen Street Garage, Queen Street, Ossett, West Yorkshire",WF5 8AS,53.67667,-1.58011,Y,2006-04-01,3650,1982.32,,,,,,-58.82,Store & Premises
3312502121,THE ACCOUNT HOLDER,"21-21A Queen Street, Ossett, West Yorkshire",WF5 8AS,53.67667,-1.58011,Y,2011-09-26,3000,3000,Yes,,,,,,Shop & Premises
3312507330,PITCHFORD TYRES LIMITED,"Queen Street, Ossett, West Yorkshire",WF5 8AS,53.67667,-1.58011,Y,2017-04-01,16750,9400.07,,,,,,-578.54,Store & Premises
3312509001,DP DOORCRAFT LIMITED,"1 Queen Street, Ossett, West Yorkshire",WF5 8AW,53.67684,-1.58077,Y,2014-04-04,7900,7900,Yes,,,,,,Shop & Premises
3312509070,STARS PUBS & BARS LIMITED,"Thorntree Inn, Queen Street, Ossett, West Yorkshire",WF5 8AS,53.67667,-1.58011,,2016-11-24,13750,6971.25,,,,,,,Public House & Premises
3312601250,WARDS FISHERIES OSSETT LIMITED,"125 Queens Drive, Ossett, West Yorkshire",WF5 0NH,53.67764,-1.56360,Y,1997-02-24,11500,11500,Yes,,,,,,Shop & Premises
