Property reference number,BA reference number,Ratepayer,Address,Postcode,Latitude,Longitude,Occupied,Liability start date,Empty from,Rateable value,VOA code,VOA description,Exemptions,Exemption start date,Relief types,Relief total,Relief mandatory,Relief discretionary
135021300508,,Yha (England & Wales) Ltd,"Abbey House, East Cliff, Whitby, North Yorkshire, YO22 4JT",YO22 4JT,54.48802,-0.6095,Y,2002-11-01,,38000,MR,"Residential Homes,Hostels Etc",,,Mandatory Charity Relief,,,
118179600500,,St Catherines Hospice Trust,"St Catherines Hospice, Throxenby Lane, Scarborough, North Yorkshire, YO12 5RE",YO12 5RE,54.28596,-0.44131,Y,2004-04-26,,200000,MH3,Surgery And Premises,,,20% Discretionary Top Up Relief,,,
103038750566,,St Catherines Hospice Trust,"22, John Street, Filey, North Yorkshire, YO14 9DQ",YO14 9DQ,54.20875,-0.28729,Y,2004-03-30,,9000,CS,Shops,,,Mandatory Charity Relief,,,
171535150526,,Age Uk Scarborough & District,"9, High Street, Scarborough, North Yorkshire, YO11 3LL",YO11 3LL,54.23928,-0.39731,Y,2004-04-01,,11500,CS,Shops,,,20% Discretionary Top Up Relief,,,
171188550500,,Beyond Housing Ltd,"Office, Adj 2, Woodland Walk, Scarborough, North Yorkshire, YO12 6HG",YO12 6HG,54.28492,-0.42161,Y,2003-12-15,,425,ML,Local Government Offices,,,Mandatory Charity Relief,,,
124005350500,,Beyond Housing Ltd,"Office Adj, 19, Church Beck Cottages, Cloughton, Scarborough, North Yorkshire, YO13 0AG",YO13 0AG,54.33379,-0.4514,Y,2003-12-15,,390,CO,Office (Excluding Central & Local Gov'T),,,Mandatory Charity Relief,,,
135500900501,,Rfca For York & The Humber,"Air Training Corps Adj Caedmon School, Airy Hill, Whitby, North Yorkshire, YO21 1QA",YO21 1QA,54.47855,-0.6176,Y,2003-04-01,,2250,LC3,Hall,,,20% Discretionary Top Up Relief,,,
127160850522,,The National Trust,"Workshop At Peakside Farm, Ravenscar, Scarborough, North Yorkshire, YO13 0NE",YO13 0NE,54.40075,-0.49228,Y,2003-06-06,,2850,IF3,Workshop,,,20% Discretionary Top Up Relief,,,
171442900505,,Edgehill Community Association,"Kids Club, Falsgrave Community Resource Centre, Lismore Road, Scarborough, North Yorkshire, YO12 4BP",YO12 4BP,54.26254,-0.41752,Y,2002-12-14,,8300,EN1,Nursery School And Premises (Part),,,20% Discretionary Top Up Relief,,,
171224500570,,Scarborough Municipal Charities,"Flat 2 At, 126, Falsgrave Road, Scarborough, North Yorkshire, YO12 5BE",YO12 5BE,54.27653,-0.41778,Y,2002-12-01,,3100,CO,Office (Excluding Central & Local Gov'T),,,20% Discretionary Top Up Relief,,,
170153100520,,Mind,"5a, North Marine Road, Scarborough, North Yorkshire, YO12 7EY",YO12 7EY,54.28685,-0.40115,Y,2002-09-01,,4350,CS,Shops,,,Mandatory Charity Relief,,,
170151550715,,P D S A,"79a, Newborough, Scarborough, North Yorkshire, YO11 1EN",YO11 1EN,54.28242,-0.39947,Y,2002-07-12,,32500,CS,Shops,,,Mandatory Charity Relief,,,
103075950522,,"The Mothers Union,Diocese Of Ripon & Leeds","C1, Pine Ridge, Primrose Valley, Filey, North Yorkshire, YO14 9RF",YO14 9RF,54.18914,-0.28258,Y,2002-04-01,,1070,CC3,Caravan Pitch And Premises,,,Mandatory Charity Relief,,,
170021550501,,Scarborough Sea Cadet Corps,"Scarborough Sea Cadets, East Sandgate, Scarborough, North Yorkshire, YO11 1PR",YO11 1PR,54.28483,-0.39087,Y,1990-04-01,,8400,LC3,Hall,,,20% Discretionary Top Up Relief,,,
170159850658,,Yorkshire Coast Workshops Ltd,"1st 2nd & 3rd Floors, 39 - 40, Queen Street, Scarborough, North Yorkshire, YO11 1HQ",YO11 1HQ,54.28413,-0.39879,Y,2000-01-14,,22000,CO,Office (Excluding Central & Local Gov'T),,,DISCRETIONARY RELIEF NON PROFIT MAKING,,,
135668700538,,Interactive (Whitby & District),"Units 1 & 2, The Archway, Skinner Street, Whitby, North Yorkshire, YO21 3AQ",YO21 3AQ,54.48703,-0.61755,Y,2001-10-01,,6100,CO,Office (Excluding Central & Local Gov'T),,,20% Discretionary Top Up Relief,,,
102064950531,,Hunmanby Playing Fields Association,"Pavilion, Sands Lane, Hunmanby, Filey, North Yorkshire, YO14 0LT",YO14 0LT,54.17702,-0.31471,Y,2001-07-02,,12750,LC,Community Centres Etc,,,DISCRETIONARY RELIEF NON PROFIT MAKING,,,
135000070600,,English Heritage,"Whitby Abbey [English Heritage], Abbey Plain, Whitby, North Yorkshire, YO22 4JS",YO22 4JS,54.4894,-0.60601,Y,2000-04-01,,35500,LX,Other Leisure,,,Mandatory Charity Relief,,,
170112750600,,English Heritage,"Scarborough Castle, Castle Road, Scarborough, North Yorkshire, YO11 1HY",YO11 1HY,54.28698,-0.39392,Y,2000-04-01,,6500,LX,Other Leisure,,,Mandatory Charity Relief,,,
129062000603,,The National Trust (Yorkshire),"The Old Coastguard Station, New Road, Robin Hoods Bay, Whitby, North Yorkshire, YO22 4SJ",YO22 4SJ,54.4304,-0.53241,Y,2000-10-13,,10000,CX,Other Commercial,,,20% Discretionary Top Up Relief,,,
135468750540,,Sue Ryder Care,"13 - 15, Skinner Street, Whitby, North Yorkshire, YO21 3AH",YO21 3AH,54.4873,-0.61732,Y,2001-01-27,,7700,CS,Shops,,,Mandatory Charity Relief,,,
143019350540,,Esklets Playgroup,"Esklets Playgroup At, Station House, Danby, Whitby, North Yorkshire, YO21 2JL",YO21 2JL,54.46624,-0.91072,Y,1999-03-01,,3850,EN1,Nursery School And Premises (Part),,,20% Discretionary Top Up Relief,,,
135312850505,,Sneaton Castle Ltd,"Sneaton Castle, Castle Road, Whitby, North Yorkshire, YO21 3QN",YO21 3QN,54.48321,-0.64189,Y,1999-12-09,,52000,MR,"Residential Homes,Hostels Etc",,,Mandatory Charity Relief,,,
170146240500,,Sanctuary Housing Association,"1, Marias Court, Queen Street, Scarborough, North Yorkshire, YO11 1HH",YO11 1HH,54.28526,-0.39992,Y,1999-01-08,,3200,CO,Office (Excluding Central & Local Gov'T),,,Mandatory Charity Relief,,,
118116250505,,Rfca For York & The Humber,"Army Reserve Centre, Coldyhill Lane, Scarborough, North Yorkshire, YO12 6SD",YO12 6SD,54.29467,-0.4301,Y,2000-04-01,,26500,TD2,Auxiliary Defence Establishment & Prems,,,Mandatory Charity Relief,,,
103048750530,,"The Salvation Army Trustee Co,","Shop At, No 1, Mitford Street, Filey, North Yorkshire, YO14 9DX",YO14 9DX,54.21105,-0.28863,Y,1999-10-01,,4750,CS,Shops,,,Mandatory Charity Relief,,,
102009050545,,St Catherines Hospice Trust,"23, Bridlington Street, Hunmanby, Filey, North Yorkshire, YO14 0JR",YO14 0JR,54.18014,-0.32157,Y,1999-10-15,,9700,CS,Shops,,,Mandatory Charity Relief,,,
103057950522,,Bradford Diocesan Mothers Union,"Pine Ridge Pf93, Primrose Valley, Filey, North Yorkshire, YO14 9RF",YO14 9RF,54.18914,-0.28258,Y,1997-07-15,,1075,CC3,Caravan Pitch And Premises,,,Mandatory Charity Relief,,,
135404950655,,Whitby Area Development Trust,"39, Baxtergate, Whitby, North Yorkshire, YO21 1BN",YO21 1BN,54.48527,-0.61656,Y,1998-09-07,,8500,CS,Shops,,,20% Discretionary Top Up Relief,,,
114045350500,,Village Hall Association,"Village Hall, Hutton Buscel, Scarborough, North Yorkshire, YO13 9LR",YO13 9LR,54.24704,-0.50093,Y,1997-12-07,,1625,LC3,Hall,,,20% Discretionary Top Up Relief,,,
170624450640,,Sue Ryder Care,"95, Falsgrave Road, Scarborough, North Yorkshire, YO12 5EG",YO12 5EG,54.277,-0.41397,Y,1998-05-11,,7000,CS,Shops,,,Mandatory Charity Relief,,,
103006350620,,Sue Ryder Care,"34, Belle Vue Street, Filey, North Yorkshire, YO14 9HY",YO14 9HY,54.20831,-0.28772,Y,1997-08-23,,10750,CS,Shops,,,Mandatory Charity Relief,,,
135425900825,,Citizens Advice Bureau,"Citizens Advice Bureau, Church House Centre, Flowergate, Whitby, North Yorkshire, YO21 3BA",YO21 3BA,54.48649,-0.61557,Y,1997-03-25,,2550,CO,Office (Excluding Central & Local Gov'T),,,20% Discretionary Top Up Relief,,,
170201800545,,Scarborough Survivors,"9, Alma Square, Scarborough, North Yorkshire, YO11 1JR",YO11 1JR,54.28114,-0.40541,Y,1998-01-05,,11000,CO,Office (Excluding Central & Local Gov'T),,,20% Discretionary Top Up Relief,,,
135650150500,,St Catherines Hospice Trust,"5, Mulgrave Crescent, Whitby, North Yorkshire, YO21 3JU",YO21 3JU,54.49269,-0.63292,Y,1995-07-05,,4500,CO,Office (Excluding Central & Local Gov'T),,,20% Discretionary Top Up Relief,,,
170100550570,,Age Concern,"39, Aberdeen Walk, Scarborough, North Yorkshire, YO11 1BD",YO11 1BD,54.28313,-0.40343,Y,1997-07-14,,14000,CS,Shops,,,20% Discretionary Top Up Relief,,,
117004350512,,Scarborough & District Search & Rescue Team,"Units 1b & 1c, Barkers Lane, Snainton, Scarborough, North Yorkshire, YO13 9BG",YO13 9BG,54.22304,-0.58065,Y,1997-04-05,,6100,IF3,Workshop,,,20% Discretionary Top Up Relief,,,
132021950630,,Egton Parish Recreation Association,"Recreation Ground, Egton, Whitby, North Yorkshire,",,,,Y,1996-08-01,,3800,LS,Sports Grounds,,,Mandatory Charity Relief,,,
170151550650,,Age Uk,"66, Newborough, Scarborough, North Yorkshire, YO11 1ET",YO11 1ET,54.28299,-0.39896,Y,1996-04-12,,15250,CS,Shops,,,Mandatory Charity Relief,,,
139164600575,,Whitby Yacht Club,"Yacht Park, Adj Car Park, Sandsend, Whitby, North Yorkshire, YO21 3PU",YO21 3PU,54.48919,-0.61491,Y,1995-04-01,,2225,CW1,Land Used For Storage,,,Mandatory CASC Relief,,,
117089300506,,York Diocesan Board Of Finance,"The Emmaus Centre, Wydale, Brompton-By-Sawdon, Scarborough, North Yorkshire, YO13 9DG",YO13 9DG,54.23992,-0.57627,Y,1995-04-01,,4300,MR,"Residential Homes,Hostels Etc",,,Mandatory Charity Relief,,,
170151550670,,British Heart Foundation,"69, Newborough, Scarborough, North Yorkshire, YO11 1ET",YO11 1ET,54.28299,-0.39896,Y,1995-09-27,,13500,CS,Shops,,,Mandatory Charity Relief,,,
127160850501,,The National Trust,"Low Peak, Ravenscar, Scarborough, North Yorkshire, YO13 0ER",YO13 0ER,54.38896,-0.49584,Y,1994-07-01,,6600,CH1,Apartment House,,,Mandatory Charity Relief,,,
103084100601,,The Secretary,"Filey Golf Club, West Avenue, Filey, North Yorkshire, YO14 9AU",YO14 9AU,54.20687,-0.28994,Y,1993-09-10,,63500,LS2,Golf Course,,,DISCRETIONARY RELIEF NON PROFIT MAKING,,,
117035100501,,Snainton Playing Field & Village Hall,"Snainton Millenium Village Hall, High Street, Snainton, Scarborough, North Yorkshire, YO13 9AG",YO13 9AG,54.22696,-0.58029,Y,1994-04-01,,9000,LC3,Hall,,,20% Discretionary Top Up Relief,,,
129062000686,,Fylingdales Museum & Library Trust,"Museum, Fisherhead, Robin Hoods Bay, Whitby, North Yorkshire, YO22 4ST",YO22 4ST,54.43079,-0.53357,Y,1994-04-01,,1000,EM1,Museum,,,20% Discretionary Top Up Relief,,,
135404950783,,British Heart Foundation,"71a, Baxtergate, Whitby, North Yorkshire, YO21 1PP",YO21 1PP,54.48209,-0.61754,Y,1993-11-16,,21500,CS,Shops,,,Mandatory Charity Relief,,,
170852700502,,North Yorkshire County Council,"St Peters Rc Primary School, North Leas Avenue, Scarborough, North Yorkshire, YO12 6LX",YO12 6LX,54.29243,-0.42155,Y,1992-09-02,,44000,EL,Local Authority Schools,,,Mandatory Charity Relief,,,
109118720500,,Crossgates Community Association,"Crossgates Community Centre, Curlew Drive, Crossgates, Scarborough, North Yorkshire, YO12 4TP",YO12 4TP,54.23755,-0.42282,Y,1992-04-01,,6400,LC,Community Centres Etc,,,20% Discretionary Top Up Relief,,,
170059550520,,Scarborough Yacht Club,"1st Floor, 22, Quay Street, Scarborough, North Yorkshire, YO11 1PL",YO11 1PL,54.28436,-0.38897,Y,1992-04-01,,3300,IF3,Workshop,,,DISCRETIONARY RELIEF NON PROFIT MAKING,,,
151063500505,,Runswick Bay Beach & Sailing Club,"Runswick Bay Beach & Sailing Club, Runswick Bay, Runswick, Saltburn-By-The-Sea, Cleveland, YO21 3RY",YO21 3RY,54.5289,-0.71749,Y,1992-04-01,,2375,LC1,Clubhouse,,,DISCRETIONARY RELIEF NON PROFIT MAKING,,,
143174100520,,Castleton Cricket Club,"Cricket Ground, Station Road, Castleton, Whitby, North Yorkshire, YO21 2EU",YO21 2EU,54.46732,-0.94583,Y,1992-04-01,,2475,LS,Sports Grounds,,,Mandatory CASC Relief,,,
137020650510,,Whitby Golf Club Ltd,"Whitby Golf Course, Sandsend Road, Dunsley, Whitby, North Yorkshire, YO21 3SR",YO21 3SR,54.4927,-0.65469,Y,1992-04-01,,40750,LS2,Golf Course,,,Mandatory Charity Relief,,,
170446050505,,Borough Bowling Club,"Borough Bowling Club, Manor Road, Scarborough, North Yorkshire, YO12 7RT",YO12 7RT,54.28306,-0.4189,Y,1992-04-01,,1650,LX,Other Leisure,,,Mandatory CASC Relief,,,
129027050580,,Fylingdales Cricket & Football Club,"Fylingdales Cricket Club, Middlewood Lane, Fylingthorpe, Whitby, North Yorkshire, YO22 4TT",YO22 4TT,54.4315,-0.54696,Y,1992-04-01,,2025,LS,Sports Grounds,,,Mandatory CASC Relief,,,
135684200522,,Whitby Bowling Club,"Whitby Bowling Club, West Cliff, Whitby, North Yorkshire, YO21 3HT",YO21 3HT,54.49038,-0.62446,Y,1992-04-01,,2125,LX,Other Leisure,,,Mandatory CASC Relief,,,
170810500510,,North Cliff Golf Club Ltd,"North Cliff Golf Club, North Cliff Avenue, Scarborough, North Yorkshire, YO12 6PP",YO12 6PP,54.29912,-0.41172,Y,1992-04-01,,55500,LS2,Golf Course,,,Mandatory CASC Relief,,,
170701520505,,North Cliff Bowling Club,"Bowling Green, Alexandra Gardens, Scarborough, North Yorkshire, YO12 7TT",YO12 7TT,54.29068,-0.40779,Y,1992-04-01,,1025,LX,Other Leisure,,,Mandatory CASC Relief,,,
171925550550,,South Cliff Bowling Club,"Bowling Club, Filey Road, Scarborough, North Yorkshire, YO11 2TP",YO11 2TP,54.26888,-0.40069,Y,1992-04-01,,1100,LX,Other Leisure,,,Mandatory CASC Relief,,,
171621050505,,Eastfield Bowling Club,"Eastfield Bowling Club, Eastway, Scarborough, North Yorkshire, YO11 3LS",YO11 3LS,54.24094,-0.39463,Y,1992-04-01,,1850,LX,Other Leisure,,,Mandatory CASC Relief,,,
113013620500,,Ayton Bowling Club,"Bowling Green, Chapel Lane, West Ayton, Scarborough, North Yorkshire, YO13 9HH",YO13 9HH,54.24843,-0.48579,Y,1992-04-01,,820,LX,Other Leisure,,,Mandatory CASC Relief,,,
170503970505,,Scarborough Flying Club,"Banchory House, 11, Banchory Square, Scarborough, North Yorkshire, YO12 7SH",YO12 7SH,54.28441,-0.40861,Y,1992-04-01,,2900,LC1,Clubhouse,,,DISCRETIONARY RELIEF NON PROFIT MAKING,,,
170385350520,,Scarborough District Rifle Club,"11, West Parade Road, Scarborough, North Yorkshire, YO12 5ED",YO12 5ED,54.27887,-0.41067,Y,1992-04-01,,4600,LX,Other Leisure,,,Mandatory CASC Relief,,,
143000750505,,Danby Tennis Club,"Tennis Court Adj The Danby Tennis Club, Ainthorpe, Whitby, North Yorkshire, YO21 2LG",YO21 2LG,54.46168,-0.90285,Y,1992-04-01,,500,LX,Other Leisure,,,DISCRETIONARY RELIEF NON PROFIT MAKING,,,
140028150535,,Glaisdale Cricket Club,"Glaisdale Cricket Club, Glaisdale, Whitby, North Yorkshire, YO21 2PX",YO21 2PX,54.44304,-0.81689,Y,1992-04-01,,1800,LS,Sports Grounds,,,Mandatory CASC Relief,,,
135478870590,,Whitby Yacht Club,"Mooring Right At, The Bridge Trots, River Esk, Whitby, North Yorkshire, YO22 4DL",YO22 4DL,54.48917,-0.61184,Y,1992-04-01,,1500,NT1,Mooring,,,Mandatory CASC Relief,,,
135457250510,,Whitby Yacht Club,"Whitby Yacht Club, Pier Road, Whitby, North Yorkshire, YO21 3PU",YO21 3PU,54.48919,-0.61491,Y,1992-04-01,,6400,LC1,Clubhouse,,,Mandatory CASC Relief,,,
118212050500,,Scalby Cricket Club,"Scalby Cricket & Football Club, Carr Lane, Scalby, Scarborough, North Yorkshire, YO13 0SB",YO13 0SB,54.29867,-0.45269,Y,1992-04-01,,2650,LS,Sports Grounds,,,Mandatory CASC Relief,,,
117089300500,,York Diocesan Board Of Finance,"Wydale Hall, Wydale, Brompton-By-Sawdon, Scarborough, North Yorkshire, YO13 9DG",YO13 9DG,54.23992,-0.57627,Y,1992-04-01,,23500,CX,Other Commercial,,,Mandatory Charity Relief,,,
108074050510,,Cayton Playing Fields Assocn,"Cayton Playing Fields Association, Station Road, Cayton, Scarborough, North Yorkshire, YO11 3TL",YO11 3TL,54.22501,-0.38359,Y,1992-04-01,,5100,LS,Sports Grounds,,,Mandatory Charity Relief,,,
103069350530,,Filey Southdene Bowling Club,"Southdene Bowling Club, Southdene, Filey, North Yorkshire, YO14 9BB",YO14 9BB,54.20614,-0.28848,Y,1992-04-01,,1150,LX,Other Leisure,,,Mandatory CASC Relief,,,
102074950510,,Hunmanby Community Centre,"35, Stonegate, Hunmanby, Filey, North Yorkshire, YO14 0NS",YO14 0NS,54.18176,-0.31974,Y,1992-04-01,,9700,LC3,Hall,,,DISCRETIONARY RELIEF NON PROFIT MAKING,,,
102064950535,,Hunmanby Bowling Club,"Bowling Green, Sands Lane, Hunmanby, Filey, North Yorkshire, YO14 0LT",YO14 0LT,54.17702,-0.31471,Y,1992-04-01,,3350,LX,Other Leisure,,,DISCRETIONARY RELIEF NON PROFIT MAKING,,,
129027050650,,The Landmark Trust,"The Pigsty, Fylinghall, Fylingthorpe, Whitby, North Yorkshire, YO22 4UQ",YO22 4UQ,54.42058,-0.5344,Y,1991-07-28,,13000,CH1,Apartment House,,,Mandatory Charity Relief,,,
103016070521,,Royal National Lifeboat Insitution,"Lifeboat House, 3, Coble Landing, The Beach, Filey, North Yorkshire, YO14 9LF",YO14 9LF,54.21159,-0.28321,Y,1991-09-12,,12500,MX,Other Miscellaneous,,,20% Discretionary Top Up Relief,,,
170282000570,,Rspca Scarborough And District Branch,"Ro 28, Victoria Road, Scarborough, North Yorkshire, YO11 1SD",YO11 1SD,54.28306,-0.40503,Y,1991-04-01,,2550,CW3,Store,,,Mandatory Charity Relief,,,
135431500501,,Whitby Mission To Seamen,"Missions To Seamen, Haggersgate, Whitby, North Yorkshire, YO21 3PP",YO21 3PP,54.48796,-0.61497,Y,1990-04-01,,6400,LC3,Hall,,,Mandatory Charity Relief,,,
127073050556,,The Society Of Friends,"Worfolk Cottage, Staintondale, Scarborough, North Yorkshire, YO13 0EL",YO13 0EL,54.37435,-0.4776,Y,1990-04-01,,7100,CH1,Apartment House,,,Mandatory Charity Relief,,,
171885800513,,Phoenix Drama Club,"Second Floor, 5, West Street, Scarborough, North Yorkshire, YO11 2QL",YO11 2QL,54.27394,-0.40204,Y,1990-04-01,,910,LC1,Clubhouse,,,20% Discretionary Top Up Relief,,,
135404950610,,The P.D.S.A. Regional Estates Surveyor,"28, Baxtergate, Whitby, North Yorkshire, YO21 1BW",YO21 1BW,54.48605,-0.61457,Y,1990-10-22,,20250,CS,Shops,,,Mandatory Charity Relief,,,
135468750535,,St Catherines Hospice Trust,"11, Skinner Street, Whitby, North Yorkshire, YO21 3AH",YO21 3AH,54.4873,-0.61732,Y,1990-10-09,,5900,CS,Shops,,,Mandatory Charity Relief,,,
101061450540,,Reighton Village Hall,"Reighton Village Hall, St Helens Lane, Reighton, Filey, North Yorkshire, YO14 9SR",YO14 9SR,54.16955,-0.25721,Y,1990-04-01,,2475,LC3,Hall,,,20% Discretionary Top Up Relief,,,
129027050565,,Fylinghall School Trust Ltd,"Fyling Hall School, Robin Hoods Bay, Whitby, North Yorkshire, YO22 4QD",YO22 4QD,54.42557,-0.55756,Y,1990-04-01,,79500,EP,Private Schools & Colleges,,,Mandatory Charity Relief,,,
171045650500,,Scarborough Lions Club,"Garage No 35, Ro 16 - 18, Malvern Crescent, Scarborough, North Yorkshire, YO12 5QW",YO12 5QW,54.27944,-0.42291,Y,1990-04-01,,1775,CG1,Vehicle Repair Workshop,,,Mandatory Charity Relief,,,
172072520500,,St Martins Parochial Church Council,"Ro St Michaels Church, St Michaels Lane, Scarborough, North Yorkshire, YO11 3AB",YO11 3AB,54.26155,-0.38917,Y,1990-04-01,,3300,LC3,Hall,,,20% Discretionary Top Up Relief,,,
172036400505,,North Yorkshire County Council,"St Martins School, Holbeck Hill, Scarborough, North Yorkshire, YO11 3BW",YO11 3BW,54.26309,-0.38917,Y,1990-04-01,,41250,EL,Local Authority Schools,,,Mandatory Charity Relief,,,
172025600500,,Scarborough College Ltd,"Scarborough College, Filey Road, Scarborough, North Yorkshire, YO11 3BA",YO11 3BA,54.26454,-0.3968,Y,1990-04-01,,236000,EP,Private Schools & Colleges,,,Mandatory Charity Relief,,,
172019850505,,Scarborough South Cliff Golf Club Ltd,"South Cliff Golf Club, Deepdale Avenue, Scarborough, North Yorkshire, YO11 2UF",YO11 2UF,54.26026,-0.40268,Y,1990-04-01,,41750,LS2,Golf Course,,,Mandatory CASC Relief,,,
172019850500,,Scarborough College Ltd,"Recreation Ground, Deepdale Avenue, Scarborough, North Yorkshire, YO11 2UF",YO11 2UF,54.26026,-0.40268,Y,1990-04-01,,2075,LS,Sports Grounds,,,Mandatory Charity Relief,,,
171881300500,,Scarborough & District Mencap,"60, Valley Road, Scarborough, North Yorkshire, YO11 2JE",YO11 2JE,54.27479,-0.41075,Y,1990-04-01,,7300,LC,Community Centres Etc,,,20% Discretionary Top Up Relief,,,
171654900505,,North Yorkshire County Council,"St Georges R C Primary School, Overdale, Scarborough, North Yorkshire, YO11 3HA",YO11 3HA,54.24136,-0.39727,Y,1990-04-01,,24000,EL,Local Authority Schools,,,Mandatory Charity Relief,,,
171543350500,,49th Scarborough (Eastfield) Scout Group,"Scouts Clubroom, Loders Green, Scarborough, North Yorkshire, YO11 3LB",YO11 3LB,54.2397,-0.40743,Y,1990-04-01,,5000,LC3,Hall,,,20% Discretionary Top Up Relief,,,
171535150585,,Eastfield Community Association,"Eastfield Community Centre, High Street, Scarborough, North Yorkshire, YO11 3LJ",YO11 3LJ,54.23841,-0.3976,Y,1990-04-01,,10250,LC,Community Centres Etc,,,20% Discretionary Top Up Relief,,,
171364900505,,North Yorkshire County Council,"St Augustines School, Sandybed Lane, Scarborough, North Yorkshire, YO12 5HL",YO12 5HL,54.27952,-0.43608,Y,1990-04-01,,123000,EL,Local Authority Schools,,,Mandatory Charity Relief,,,
170864300500,,Yorks Miners Welfare Convalescent Homes,"2, Ryndle Crescent, Scarborough, North Yorkshire, YO12 6AQ",YO12 6AQ,54.29167,-0.41279,Y,1990-04-01,,13750,MR1,Home,,,Mandatory Charity Relief,,,
170846200505,,1st Scarborough Scout Group,"1st Scarborough Scout Group Hq, Maple Drive, Scarborough, North Yorkshire, YO12 6LP",YO12 6LP,54.28915,-0.42146,Y,1990-04-01,,7800,LC3,Hall,,,20% Discretionary Top Up Relief,,,
170624450620,,St Catherines Hospice Trust,"85, Falsgrave Road, Scarborough, North Yorkshire, YO12 5EG",YO12 5EG,54.277,-0.41397,Y,1990-04-01,,11000,CS,Shops,,,Mandatory Charity Relief,,,
